,equivalence_class,Occurrence,Word count,tf,Document,IDF,tf-idf
1372,peas,1,1,0.02631578947368421,Simmering ,3.1780538303479458,0.08363299553547225
1373,simmering,1,1,0.02631578947368421,Simmering ,3.1780538303479458,0.08363299553547225
1374,spring,1,1,0.02631578947368421,Simmering ,3.1780538303479458,0.08363299553547225
1375,stewing,2,1,0.05263157894736842,Simmering ,2.4849066497880004,0.1307845605151579
1376,stewing,2,1,0.023809523809523808,Stewing ,2.4849066497880004,0.059164444042571436
1377,table,1,1,0.02631578947368421,Simmering ,3.1780538303479458,0.08363299553547225
1378,tough vegetables,1,2,0.02631578947368421,Simmering ,3.1780538303479458,0.08363299553547225
1379,turnips,1,1,0.02631578947368421,Simmering ,3.1780538303479458,0.08363299553547225
1380,vegetables,1,2,0.02631578947368421,Simmering ,3.1780538303479458,0.08363299553547225
1381,winter,1,1,0.02631578947368421,Simmering ,3.1780538303479458,0.08363299553547225
1382,aluminum,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1383,aspect,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1384,attach,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1385,attributes,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1386,bacon,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1387,bacterium,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1388,bark,2,1,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1389,basted,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1390,bay,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1391,bitterness,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1392,botulism,2,2,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1393,botulism toxin,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1394,brine,3,1,0.01293103448275862,Smoking ,3.1780538303479458,0.0410955236682924
1395,brine solution,2,2,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1396,cast iron,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1397,cast iron pan,1,3,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1398,charcoal fires,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1399,cherry wood,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1400,cherry —,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1401,chilies,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1402,chips,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1403,chrome,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1404,chunks,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1405,cinnamon,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1406,clostridium botulinum,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1407,cloth,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1408,coals,5,1,0.021551724137931036,Smoking ,3.1780538303479458,0.06849253944715401
1409,cold smoking,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1410,complement,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1411,convection,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1412,cooking cycle,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1413,dampers,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1414,dill,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1415,dress,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1416,drip,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1417,drippings,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1418,dry,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1419,eel,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1420,effort,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1421,elbows,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1422,ember fire,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1423,environment,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1424,experience,2,2,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1425,fall,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1426,filets,3,1,0.01293103448275862,Smoking ,3.1780538303479458,0.0410955236682924
1427,fire smoke,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1428,fire smoking woods,1,3,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1429,fish bay,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1430,fish brine,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1431,flare ups,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1432,fowl hickory —,1,3,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1433,fowl pecan —,1,3,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1434,full salt brines,1,3,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1435,furnace duct,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1436,gallon,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1437,globe,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1438,good,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1439,grade,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1440,grape —,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1441,ham,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1442,ham mesquite —,1,3,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1443,hams,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1444,heat sources,2,2,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1445,heat sources gas,1,3,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1446,hour,2,1,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1447,hours,1,1,0.004310344827586207,Smoking ,2.4849066497880004,0.010710804524948277
1448,hours,1,1,0.014925373134328358,Sous Vide ,2.4849066497880004,0.037088158952059705
1449,humidity,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1450,igniting,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1451,indirect heat,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1452,insure,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1453,issues,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1454,lake trout,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1455,light bulb,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1456,lint,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1457,many,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1458,many variations,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1459,marlin,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1460,materials smoker,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1461,meat doesn,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1462,meats peach —,1,3,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1463,membrane,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1464,metal,2,1,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1465,metal mesh,2,2,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1466,metal pan,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1467,metal tubing,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1468,method works,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1469,mix,1,1,0.004310344827586207,Smoking ,2.4849066497880004,0.010710804524948277
1470,mix,1,1,0.02631578947368421,Stir Frying ,2.4849066497880004,0.06539228025757896
1471,moistness,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1472,molasses,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1473,monitor,2,2,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1474,nutmeg,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1475,oak,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1476,oil content,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1477,old timers,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1478,others,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1479,paper towel,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1480,part,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1481,pat,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1482,pellicles form,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1483,pellicles formation,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1484,peppermint,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1485,piece,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1486,pipe,2,1,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1487,plastic,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1488,plate,2,1,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1489,pork,2,1,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1490,position,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1491,poultry cedar,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1492,preference,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1493,prepare,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1494,preservation qualities,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1495,process smoking,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1496,products,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1497,propane,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1498,quality thermometer,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1499,racks,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1500,ranges,1,1,0.004310344827586207,Smoking ,2.4849066497880004,0.010710804524948277
1501,ranges,1,1,0.02631578947368421,Stir Frying ,2.4849066497880004,0.06539228025757896
1502,refrigerate,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1503,refrigerator,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1504,rinse,2,1,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1505,rosemary,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1506,round ones,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1507,sampling,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1508,sauces,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1509,seasoning flavor,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1510,seaweed — sharp,1,3,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1511,sectioned steaks,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1512,sense,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1513,shelf life,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1514,smokey fire,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1515,solution,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1516,soy sauce,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1517,steel,2,1,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1518,steel container,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1519,style barbecue,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1520,suckers,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1521,sweeteners,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1522,texture,1,1,0.004310344827586207,Smoking ,2.0794415416798357,0.008963110093447567
1523,texture,1,1,0.011904761904761904,Stewing ,2.0794415416798357,0.024755256448569473
1524,texture,1,1,0.02702702702702703,Tempering ,2.0794415416798357,0.056201122748103675
1525,threat,2,1,0.008620689655172414,Smoking ,3.1780538303479458,0.0273970157788616
1526,tree,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1527,trust,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1528,use steel,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1529,utilize draft control,1,3,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1530,wash,1,1,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1531,water briefly,1,2,0.004310344827586207,Smoking ,3.1780538303479458,0.0136985078894308
1532,amazon lists,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1533,bag,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1534,blender,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1535,cook steak,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1536,cooking mistake,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1537,cooking properties,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1538,cost,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1539,days,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1540,end restaurants,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1541,immersing,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1542,immersion cooker,3,4,0.04477611940298507,Sous Vide ,3.1780538303479458,0.14230091777677367
1543,immersion cooker temperature,1,3,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1544,immersion cooking,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1545,introduction,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1546,misnomer,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1547,other sealing methods,1,3,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1548,peak times,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1549,plastic bag,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1550,portions,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1551,price points,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1552,refridgerate,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1553,relevent cooking chemistry,1,3,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1554,requirement,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1555,right temperature,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1556,sealing food,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1557,sort,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1558,sous-vide,4,5,0.05970149253731343,Sous Vide ,3.1780538303479458,0.18973455703569825
1559,steak,2,1,0.029850746268656716,Sous Vide ,3.1780538303479458,0.09486727851784912
1560,steak condition,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1561,unit,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1562,vaccum,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1563,vaccum sealing,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1564,variety,1,1,0.014925373134328358,Sous Vide ,2.4849066497880004,0.037088158952059705
1565,variety,1,1,0.027777777777777776,Steaming ,2.4849066497880004,0.06902518471633334
1566,versions,1,1,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1567,water bath,3,2,0.04477611940298507,Sous Vide ,3.1780538303479458,0.14230091777677367
1568,water container,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1569,water heater,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1570,water oven,2,2,0.029850746268656716,Sous Vide ,3.1780538303479458,0.09486727851784912
1571,web sites,1,2,0.014925373134328358,Sous Vide ,3.1780538303479458,0.04743363925892456
1572,application,1,1,0.027777777777777776,Steaming ,3.1780538303479458,0.08827927306522071
1573,artichoke,1,1,0.027777777777777776,Steaming ,3.1780538303479458,0.08827927306522071
1574,bengal potatoes mussels,1,3,0.027777777777777776,Steaming ,3.1780538303479458,0.08827927306522071
1575,cooking utensil,1,2,0.027777777777777776,Steaming ,3.1780538303479458,0.08827927306522071
1576,diet,1,1,0.027777777777777776,Steaming ,3.1780538303479458,0.08827927306522071
1577,food substances,1,2,0.027777777777777776,Steaming ,3.1780538303479458,0.08827927306522071
1578,mineral salts,1,2,0.027777777777777776,Steaming ,3.1780538303479458,0.08827927306522071
1579,number,1,1,0.027777777777777776,Steaming ,2.4849066497880004,0.06902518471633334
1580,number,1,1,0.02702702702702703,Tempering ,2.4849066497880004,0.06715963918345948
1581,pudding mixtures,1,2,0.027777777777777776,Steaming ,3.1780538303479458,0.08827927306522071
1582,rice,1,1,0.027777777777777776,Steaming ,3.1780538303479458,0.08827927306522071
1583,steamer,3,2,0.08333333333333333,Steaming ,3.1780538303479458,0.2648378191956621
1584,such,1,1,0.027777777777777776,Steaming ,3.1780538303479458,0.08827927306522071
1585,agent,1,1,0.011904761904761904,Stewing ,2.4849066497880004,0.029582222021285718
1586,agent,1,1,0.02702702702702703,Tempering ,2.4849066497880004,0.06715963918345948
1587,aid,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1588,beef stew,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1589,beef stock,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1590,beurre manié,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1591,breaks,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1592,completion,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1593,condensation,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1594,consistency,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1595,cooking period,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1596,cooking results,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1597,cooking vessel,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1598,cornflour,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1599,demi-glace,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1600,discolour,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1601,extracts,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1602,flavoured,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1603,flavoured liquor,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1604,flavoursome liquor,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1605,fruit,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1606,instances meats,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1607,integral part,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1608,items need,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1609,juices,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1610,jus,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1611,margarine,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1612,mediums,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1613,question,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1614,reboiling,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1615,roux,2,1,0.023809523809523808,Stewing ,3.1780538303479458,0.07566794834161775
1616,sauce whisking,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1617,scum,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1618,seal,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1619,sealing,2,1,0.023809523809523808,Stewing ,3.1780538303479458,0.07566794834161775
1620,self basting process,1,3,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1621,stew,4,1,0.047619047619047616,Stewing ,3.1780538303479458,0.1513358966832355
1622,stewing meats,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1623,stewing vessel,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1624,stews,1,1,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1625,veloute sauce,1,2,0.011904761904761904,Stewing ,3.1780538303479458,0.03783397417080887
1626,cook meat,1,2,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1627,different,1,1,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1628,drizzle,1,1,0.02631578947368421,Stir Frying ,2.4849066497880004,0.06539228025757896
1629,drizzle,1,1,0.02702702702702703,Tempering ,2.4849066497880004,0.06715963918345948
1630,example recipes,1,2,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1631,flame heat source,1,3,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1632,gas works,1,2,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1633,heavy-bottomed,1,1,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1634,medium-high,1,1,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1635,oil coverage,1,2,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1636,pre-heat,1,1,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1637,preheat,1,1,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1638,sesame,1,1,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1639,slope-sided pan,1,2,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1640,smoking point,1,2,0.02631578947368421,Stir Frying ,3.1780538303479458,0.08363299553547225
1641,wok,8,1,0.21052631578947367,Stir Frying ,3.1780538303479458,0.669063964283778
1642,acid,1,2,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1643,chaunk,1,1,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1644,component,3,1,0.08108108108108109,Tempering ,3.1780538303479458,0.2576800402984821
1645,components,1,1,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1646,curdle,1,1,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1647,custards,1,1,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1648,fry ingredients,1,2,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1649,garnish,1,1,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1650,indian dishes,1,2,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1651,indian usage,1,2,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1652,liberates,1,1,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1653,milk products,1,2,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1654,tadka,1,1,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
1655,tadka dhal,1,2,0.02702702702702703,Tempering ,3.1780538303479458,0.0858933467661607
